total_nodes_misplaced,solution_length_misplaced,total_nodes_height_diff,solution_length_height_diff,total_nodes_h_max,solution_length_h_max,solution_lengths_identical,shared_states_misplaced_height_diff,unique_to_misplaced,unique_to_height_diff,avg_order_diff_misplaced_height_diff,max_order_diff_misplaced_height_diff,shared_states_misplaced_h_max,unique_to_h_max,avg_order_diff_misplaced_h_max,max_order_diff_misplaced_h_max,shared_states_height_diff_h_max,avg_order_diff_height_diff_h_max,max_order_diff_height_diff_h_max,num_blocks,num_stacks,num_moves
55,3,225,3,558,3,True,55,0,68,0.17694805194805197,0.33829365079365076,55,401,0.2815244001958544,0.6369771926324889,157,0.1286870469808525,0.4451782508335471,9,5,5
118,4,2379,4,2850,4,True,118,0,938,0.3678707359838064,0.7439994824351427,118,1378,0.3878048200082098,0.8325548325548325,1401,0.22277849483245846,0.7616317944324673,9,5,5
29,2,139,2,165,2,True,29,0,28,0.19579495966302563,0.45548654244306414,29,54,0.21125195242100203,0.4738675958188153,111,0.0982910269760747,0.5581477553905974,9,5,5
82,4,1273,4,3253,4,True,82,0,359,0.2923203825853772,0.6390927090612626,82,2270,0.40609531095310947,0.8425584255842559,899,0.28292943472071197,0.8159216969528186,9,5,5
247,4,1313,4,1757,4,True,247,31,737,0.24113138145551496,0.6488821138211383,216,1205,0.3608785021664441,0.7755245661796025,552,0.21082039720302498,0.901324379132174,9,5,5
79,4,763,4,1189,4,True,72,6,368,0.19418365973484086,0.8988491823137492,73,828,0.2604558049763529,0.8047785547785548,358,0.22132194909105127,0.6894005673533232,9,5,5
71,3,515,3,505,3,True,71,7,294,0.20497929209498233,0.664591439688716,64,284,0.2230716765873016,0.8123015873015873,218,0.14759937846317384,0.677560064233216,9,5,5
37,3,65,3,181,3,True,37,0,8,0.17820945945945946,0.3125,37,124,0.32327327327327327,0.5333333333333333,57,0.1702485380116959,0.6201388888888889,9,5,5
36,2,55,2,88,2,True,36,0,15,0.11923868312757202,0.28148148148148155,36,48,0.2292464878671775,0.47816091954022993,40,0.12357918263090675,0.4476372924648787,9,5,5
49,4,813,4,982,4,True,49,0,336,0.22324989108944068,0.5378694581280788,49,508,0.20939690861053903,0.5736493374108053,461,0.17891715894146548,0.8294291037093948,9,5,5
71,4,588,4,914,4,True,67,0,303,0.2329117372495033,0.6191530786079338,71,620,0.24454261163916688,0.6759974964794242,283,0.1994410466570729,0.8233018802793644,9,5,5
55,4,751,4,946,4,True,55,0,279,0.18261279461279462,0.7484444444444445,55,442,0.365993265993266,0.8121693121693121,458,0.22062826644486033,0.6293544973544973,9,5,5
41,3,212,3,390,3,True,41,0,71,0.2020922436712519,0.45995260663507115,41,245,0.38061947457520845,0.7446015424164524,139,0.2316920327941645,0.7811011342730784,9,5,5
33,2,61,2,67,2,True,33,0,26,0.13636363636363635,0.2666666666666667,33,32,0.16942148760330578,0.33333333333333337,35,0.043896103896103905,0.4181818181818182,9,5,5
37,3,354,3,313,3,True,37,0,137,0.19417859786131741,0.6390462700661,37,100,0.22643797643797642,0.7254273504273504,213,0.10026280780978943,0.6625535701314738,9,5,5
80,4,2114,4,1676,4,True,80,0,962,0.2717942573699881,0.5826199476417836,80,581,0.3056975250330626,0.8384432269034574,1076,0.24127032059970488,0.8794532778605788,9,5,5
29,2,61,2,153,2,True,29,0,0,0.13267651888341542,0.30476190476190473,29,92,0.2831215970961888,0.506578947368421,61,0.331003738855335,0.5894736842105264,9,5,5
83,4,334,4,3034,4,True,71,0,31,0.1388091973801352,0.34930052003222734,83,2681,0.37193879375067035,0.6726496345082145,303,0.31808483866538334,0.7883729426756133,9,5,5
75,5,2325,5,4987,5,True,75,0,579,0.3540849110728629,0.6717216355770573,75,3085,0.3234870972055088,0.8477466636311402,1746,0.18987216201270601,0.7496566979625567,9,5,5
53,4,541,4,813,4,True,53,0,173,0.2472396925227114,0.44045584045584046,53,432,0.25879764347558754,0.7814513073133763,362,0.1720899974900737,0.7590585659551177,9,5,5
71,4,209,4,1468,4,True,44,6,6,0.19301635864135863,0.5611263736263736,65,1205,0.2828779672951452,0.5582724705424091,203,0.35609425744553735,0.8824294740705784,9,5,5
56,3,153,3,935,3,True,56,0,46,0.24812030075187969,0.4663875598086124,56,813,0.39140409911287855,0.7164298228538057,107,0.20118420789310426,0.6975656485968669,9,5,5
392,4,3706,4,4762,4,True,392,0,1396,0.299442287036272,0.7382834422274456,392,2259,0.3164405648837985,0.8224915675154749,2292,0.24929912012362196,0.8769968885181302,9,5,5
52,4,1122,4,847,4,True,52,0,685,0.27489192342002333,0.6673138479298946,52,440,0.30096381160210944,0.7227089417327215,407,0.11684771802068289,0.6906721666529589,9,5,5
33,3,298,3,349,3,True,33,0,102,0.23461891643709826,0.4936868686868687,33,153,0.28091257401602227,0.5872844827586207,196,0.14608701369785115,0.7404504818297922,9,5,5
182,4,1331,4,353,4,True,164,63,1038,0.263794981322056,0.5510904332654842,119,71,0.13646783424570227,0.35013812154696133,274,0.21518483917158523,0.7090182843472317,9,5,5
53,4,1412,4,3221,4,True,53,0,487,0.3502868298944948,0.7639426484217413,53,2240,0.3375483417320989,0.6790731008122313,896,0.24930336092988795,0.820742964550933,9,5,5
37,2,61,2,187,2,True,37,0,12,0.11351351351351352,0.22222222222222227,37,138,0.2070134650779812,0.44802867383512546,49,0.10201887206495501,0.3994623655913979,9,5,5
90,4,486,4,1183,4,True,83,7,284,0.12631999095652854,0.33026757789876054,83,1001,0.25725442120962033,0.5624251411623795,172,0.23339539062116516,0.7541071397421808,9,5,5
263,4,3213,4,1693,4,True,233,29,1970,0.24515115665792966,0.7626220375880525,226,599,0.30305470474405466,0.7651273166946384,1094,0.2977256617116492,0.9081554395602778,9,5,5
49,4,1565,4,1173,4,True,49,0,939,0.19078500965603631,0.35651108269394716,49,544,0.2135543637250122,0.5398179749715586,596,0.21903933444316295,0.7200950568682734,9,5,5
95,4,1161,4,1783,4,True,85,0,502,0.33655042941608043,0.6373074101247249,95,1065,0.43293165573867326,0.8821548821548821,632,0.23912749671652261,0.8503318626881846,9,5,5
261,5,7470,5,9647,5,True,261,8,4340,0.3593948217126319,0.8811096120374471,253,6641,0.38552620472226706,0.9630520422973253,2897,0.23499981895439181,0.8387088499907018,9,5,5
328,5,15109,5,16039,5,True,314,0,5194,0.3666699724971305,0.9725572210360633,324,6395,0.41207118616843724,0.9779897742860706,9395,0.210685510734411,0.9109189493459784,9,5,5
580,5,14473,5,16637,5,True,574,32,6066,0.3526690235582272,0.8113623735095392,542,8732,0.3722192428125453,0.933445726665562,7658,0.2820057937549438,0.9318065140355768,9,5,5
17,1,17,1,17,1,True,17,0,0,0.0,0.0,17,0,0.0,0.0,17,0.0,0.0,9,5,8
67,3,206,3,706,3,True,67,0,42,0.16373454236577645,0.6526237989652623,67,542,0.2796972583889066,0.8165054803352676,164,0.14159800186481367,0.6506140806088911,9,5,8
79,4,1203,4,2753,4,True,79,0,484,0.30043808841803743,0.7230257263535134,79,1974,0.3559620621136297,0.686531007751938,706,0.26483045272203176,0.771063489145997,9,5,8
207,4,2919,4,2861,4,True,207,0,1158,0.31167366967647087,0.6326616847554849,207,1059,0.25372709463042936,0.7327958449317673,1743,0.2122034465420346,0.7566639666022805,9,5,8
419,5,4596,5,8736,5,True,419,0,1885,0.28180515212968993,0.8863982589771491,419,5907,0.3347202773797017,0.8070488575082917,2600,0.23179776118612788,0.7850261570744936,9,5,8
45,3,714,3,517,3,True,45,0,335,0.22285123322991487,0.6715223766415912,45,143,0.26907055046589934,0.8847780126849895,373,0.12961547007570168,0.7789882253171988,9,5,8
167,4,733,4,1299,4,True,144,14,228,0.34132134183363694,0.6636052406346699,153,801,0.3287802407551594,0.7519724506655281,475,0.2843154420441971,0.8210466712133841,9,5,8
69,5,3352,5,6948,5,True,69,0,1685,0.213971322832975,0.5045596573454807,69,5218,0.19277071766490186,0.7294536786932997,1553,0.2743116444507209,0.8760442978828017,9,5,8
77,5,12801,5,11421,5,True,77,0,6143,0.2269170262303486,0.5379317434210527,77,4997,0.2493326932998792,0.6915936952714536,6368,0.18778848815106344,0.8000324266637479,9,5,8
187,6,11146,6,14059,6,True,187,0,4611,0.2943416533342496,0.897231508415462,187,7424,0.3841611429010934,0.9082923739897844,6125,0.24143003202014932,0.9032300523097255,9,5,8
57,4,1245,4,1102,4,True,57,0,739,0.3695210695549162,0.7085438677078548,57,587,0.20953894727736688,0.45335409368106916,506,0.28021975226521745,0.899078884732091,9,5,8
98,5,4982,5,7024,5,True,70,0,2503,0.22493129266765993,0.6088724783041537,98,4543,0.32526799698948355,0.6975343165534158,2341,0.1956920352750506,0.897317252519563,9,5,8
81,5,679,5,4947,5,True,70,6,289,0.21634587020648968,0.5255530973451328,75,4461,0.35369497236824365,0.8285938131823696,343,0.32560000995433813,0.9540053223784424,9,5,8
407,5,6168,5,7094,5,True,383,12,2643,0.3601241758948135,0.724803319112294,395,3477,0.3790525937389553,0.9045708007408956,3438,0.2240783156024206,0.8677157250000006,9,5,8
374,5,12162,5,18882,5,True,374,0,2098,0.37304950910401313,0.8846781552155585,374,9087,0.37243039504104936,0.9551828277373753,9722,0.23527569567062784,0.9213529758685224,9,5,8
81,5,12811,5,8381,5,True,81,0,7561,0.2524038415204171,0.5910128805620609,81,3665,0.23201626447449836,0.6645584725536993,4506,0.30824485723825823,0.909529585142872,9,5,8
53,4,430,4,89,4,True,53,0,369,0.24068698597000482,0.5641025641025641,53,30,0.12912323525531072,0.42919580419580416,57,0.2454709033656402,0.7354312354312355,9,5,8
77,4,1872,4,905,4,True,76,12,1207,0.3588397630549975,0.7510126867141129,64,268,0.20314501339077784,0.7320097810898929,637,0.2112335836277717,0.7409423288856937,9,5,8
85,5,1935,5,884,5,True,85,11,1381,0.3027495589756068,0.6130398384793421,74,365,0.1551900549635544,0.4542280105700265,519,0.14613821855492407,0.6063440068114132,9,5,8
60,6,7138,6,12274,6,True,60,0,2486,0.23227946351036097,0.6478366497816346,60,7183,0.2619791227907846,0.6233843893236772,4539,0.17178487803605466,0.94054340398775,9,5,8
327,5,5142,5,5552,5,True,297,10,2435,0.35791395903176215,0.8069155340860137,317,2874,0.35111587673826505,0.8294061866927199,2475,0.28163695732153743,0.8834733686057502,9,5,8
81,5,8632,5,4203,5,True,81,0,6633,0.28344075547373737,0.5971280848105666,81,2316,0.3338563059330948,0.6348108043788673,1824,0.23197602883971488,0.8748297302965395,9,5,8
83,4,2428,4,1972,4,True,83,0,1336,0.2767577288562735,0.7480177273960626,83,882,0.19693318322851489,0.7871205652695796,1020,0.24158372825662353,0.8530728944227767,9,5,8
94,4,1425,4,726,4,True,87,10,886,0.25943681007750324,0.5312235713422738,84,258,0.1247913907869414,0.3478828327771598,463,0.24361170013799127,0.8038773731111972,9,5,8
53,3,385,3,360,3,True,53,0,232,0.2844929245283019,0.5985576923076923,53,199,0.12943347712360168,0.5781015641739875,153,0.27569342984021217,0.8435831592386258,9,5,8
145,4,1957,4,3334,4,True,145,5,638,0.3420069106551019,0.7724096796182686,140,2062,0.41566808466560945,0.8802380238023803,1238,0.28407003683410453,0.8563702996066478,9,5,8
36,2,59,2,88,2,True,36,9,9,0.11172687465790913,0.27192118226600986,27,38,0.12019704433497537,0.43218390804597706,50,0.15804597701149425,0.5114942528735632,9,5,8
141,6,25864,6,33611,6,True,141,0,15110,0.09940753986959813,0.4174744947277136,141,22926,0.40380037180761386,0.8117099502699027,10174,0.2806156514302952,0.9289731408407769,9,5,8
686,6,51902,6,49402,6,True,669,0,19777,0.3429861505342972,0.8446471855386666,686,18409,0.4122345760520068,0.8585684825375886,30504,0.21030688032989997,0.9054493541281418,9,5,8
65,3,134,3,294,3,True,65,0,16,0.19747686524002314,0.5730733082706767,65,178,0.36705171961144656,0.6731015358361775,116,0.23378861712360222,0.6094331391618979,9,5,8
49,4,1450,4,2178,4,True,49,0,596,0.34381910113942055,0.6381987577639752,49,1340,0.2949664707407998,0.7534355382024193,838,0.23667549862276976,0.8388976542198967,9,5,8
55,4,688,4,969,4,True,55,0,217,0.18358696131621896,0.5863658418243571,55,488,0.2905341291704928,0.7058080808080808,447,0.23856665075882247,0.8798840930143035,9,5,8
261,5,3332,5,9892,5,True,260,9,1790,0.35999801932358566,0.8460360714038289,251,8170,0.37935647934822114,0.8295947732752587,1475,0.2812563284950868,0.9490029168041492,9,5,8
75,4,489,4,884,4,True,75,13,163,0.20855560478511298,0.5059813912272929,62,564,0.2862156534205634,0.5854580514829666,320,0.15935204680160778,0.6997799974008132,9,5,8
165,4,2345,4,3594,4,True,141,0,860,0.3385648112889523,0.8063035877799051,165,2019,0.3928982383212492,0.8878374617311439,1424,0.23872362308349673,0.9357935747267392,9,5,8
301,5,6181,5,4214,5,True,301,38,3741,0.40446698706576784,0.8780906148867313,263,1942,0.3110053136874608,0.8339623387926259,2198,0.24406284409302093,0.9336757009625777,9,5,8
362,6,14468,6,33342,6,True,354,6,5991,0.30730160119067945,0.7786466745312237,356,24154,0.40480121736089214,0.9096327789206821,7606,0.2920197764020811,0.9457687612888642,9,5,8
45,3,181,3,525,3,True,45,0,17,0.19281705948372616,0.4808080808080808,45,343,0.33982188295165394,0.59941013185288,164,0.2575790252177331,0.773027989821883,9,5,8
621,6,51802,6,48695,6,True,608,0,18947,0.3922283334552574,0.9031292832184707,619,18037,0.37763339927252537,0.7794780969239107,30599,0.2741860799956029,0.9417192718287292,9,5,8
155,5,2438,5,3144,5,True,155,0,944,0.3707942883753968,0.8547607501239015,155,1731,0.3758412074311205,0.7792497035258728,1298,0.2558177726928452,0.9068069927884241,9,5,8
371,6,66889,6,63400,6,True,371,0,32735,0.43445155614357633,0.9106498317477866,371,29902,0.42720216449714,0.8740190718329175,33253,0.22980570776503847,0.9191602782844617,9,5,8
53,4,536,4,1263,4,True,53,0,123,0.1391750200073247,0.3806613946800862,53,853,0.19528520398657648,0.5428501767645982,410,0.198739305764727,0.7554601063435875,9,5,8
442,6,36233,6,57778,6,True,442,0,18910,0.42513361802534194,0.9438757986450634,442,42352,0.4565802499969261,0.9178340980021827,15223,0.29324104113937244,0.9843902209259023,9,5,8
126,6,6605,6,13250,6,True,107,0,1960,0.17634208664247666,0.6768685645063598,126,8531,0.2130840087362089,0.6817347724356555,4235,0.24392951431281143,0.9688611402919955,9,5,8
404,7,60455,7,69041,7,True,379,0,32864,0.37211094250275856,0.8835306232468778,400,43634,0.40699855488888376,0.8940105926294392,24431,0.25307034154143504,0.9493464759948296,9,5,8
181,6,14510,6,30278,6,True,181,0,4910,0.301376652352823,0.8459412165628997,181,20486,0.3891898140502692,0.887854183410216,8912,0.23091375679756002,0.8945005640057091,9,5,8
842,6,26125,6,64414,6,True,832,0,9291,0.45277317151955726,0.9191158839822007,841,48218,0.47328900212073594,0.9568656913057687,15962,0.2077982682067513,0.9527445910758721,9,5,8
419,7,63916,7,121225,7,True,370,0,36192,0.34823417155400005,0.8528891728585402,411,96459,0.4353262799185365,0.8799631715039294,24156,0.27583145928027375,0.9787789827340877,9,5,8
1676,7,194170,7,188558,7,True,1667,0,85544,0.44043122160651765,0.967081373873183,1667,87267,0.47213897337567445,0.9472429533363322,100651,0.24291374283753472,0.96695479932699,9,5,8
711,7,112026,7,232254,7,True,700,2,42519,0.3672257598256354,0.876580554516566,698,169131,0.4492222258356809,0.9433278655628275,62610,0.28905981641986267,0.9447550163249405,9,5,8
41,3,233,3,269,3,True,41,0,109,0.3229604709840202,0.5793103448275861,41,145,0.22737531852930468,0.535820895522388,124,0.1682373034715189,0.8072568193515183,9,5,11
60,3,354,3,783,3,True,60,0,159,0.14840511515500712,0.3042204830268402,60,588,0.24503410059676042,0.9130434782608696,195,0.13918997521223236,0.7253646131441862,9,5,11
101,6,3899,6,7050,6,True,101,0,2595,0.38492194524737233,0.7735402770651616,101,5430,0.38706716351873516,0.8485785217761385,1304,0.2451075449315982,0.903434042767839,9,5,11
94,4,1616,4,2116,4,True,94,9,772,0.16537940393800118,0.7747794533772763,85,1259,0.2931339801992634,0.6634179821551133,831,0.21932792800452997,0.8101823185414516,9,5,11
361,5,6353,5,11645,5,True,348,0,1472,0.3155921868515784,0.7299853064651554,361,6867,0.38018867206345974,0.8379699606855223,4682,0.2073010677905626,0.8168799922469016,9,5,11
60,6,11429,6,13200,6,True,60,0,3466,0.11530491072576227,0.39163695472909243,60,5606,0.25504284051650894,0.7050328671535209,7499,0.19912477983516466,0.8714270284315033,9,5,11
110,5,6400,5,12343,5,True,110,0,2479,0.10314897513829113,0.2525050502443759,110,8439,0.30664692623856454,0.6194883139395724,3855,0.19780181343274397,0.8379254612811327,9,5,11
61,5,2349,5,5973,5,True,61,0,237,0.346866534476499,0.5906587166382736,61,3588,0.23700163605020147,0.8672806430006698,2112,0.31210087705097767,0.7919458894488876,9,5,11
145,5,3155,5,6233,5,True,145,8,1539,0.3046499367099372,0.8647925033467202,137,4441,0.3375080816693684,0.805751675937812,1426,0.3208976379423355,0.8638797809981905,9,5,11
339,6,17976,6,23903,6,True,339,0,7145,0.4145890104660275,0.9150139493543794,339,13379,0.415095292009728,0.8840058938891995,10325,0.22469401544011272,0.9286691752099934,9,5,11
101,6,49654,6,31321,6,True,101,0,27028,0.27704210986623407,0.6714512718264757,101,10112,0.4339295423795253,0.7809131545338442,20885,0.24552492971610068,0.9044370864836448,9,5,11
90,6,6663,6,29536,6,True,90,0,2566,0.37105807398512286,0.7250075052536775,90,25250,0.40353140341967153,0.9149342904913804,4085,0.14795975094223576,0.7567188194763251,9,5,11
33,2,123,2,84,2,True,33,0,64,0.24167908594138104,0.47540983606557374,33,25,0.14375684556407448,0.3072289156626506,59,0.20880130692260568,0.6650207386924749,9,5,11
37,3,324,3,687,3,True,37,0,131,0.2720367426249779,0.6539387684898521,37,485,0.3989047356394295,0.7136378360868156,193,0.24701487591803248,0.6177282943252489,9,5,11
375,6,19893,6,20964,6,True,370,11,12042,0.3784537448892614,0.8735548969784429,364,13006,0.3933799657890563,0.8201093293735512,7248,0.2019256168481477,0.9210551412584786,9,5,11
211,6,9261,6,39260,6,True,192,0,1713,0.29658897823888375,0.7316671809112414,208,30795,0.3900688692086843,0.9249625502917742,7088,0.27024835831692356,0.9434321452862441,9,5,11
81,6,48669,6,42285,6,True,81,0,23348,0.2461286702444479,0.5877814991370099,81,19548,0.2928840959017858,0.7106021190048245,22323,0.2644578912992126,0.9148167187108347,9,5,11
438,6,7669,6,53700,6,True,307,0,2992,0.3908748498242319,0.8372495759368483,438,47700,0.431053133515511,0.9088956013524493,4289,0.281743526138323,0.9773353509748397,9,5,11
433,5,9491,5,17178,5,True,422,0,3348,0.32096381629508297,0.8505902899738516,433,10700,0.38694627772434836,0.8187558082621249,5794,0.283472486081269,0.9260829460916229,9,5,11
21,2,21,2,53,2,True,21,0,0,0.0,0.0,21,32,0.14065934065934066,0.3692307692307692,21,0.14065934065934066,0.3692307692307692,9,5,11
553,7,48441,7,98630,7,True,525,0,14697,0.3240613236498419,0.9155530822532582,545,66202,0.4186029016181749,0.911655261019887,31461,0.24644966800507767,0.9524839406646628,9,5,11
131,6,16093,6,22814,6,True,131,0,9072,0.39185466013172354,0.7483011147440678,131,16274,0.45533315509470795,0.8353027457353938,5899,0.2854559541844777,0.9502293605046745,9,5,11
86,4,699,4,1750,4,True,86,7,302,0.20950223229159726,0.3998988707230743,79,1353,0.2370366302284424,0.46475633134900607,397,0.11915718517401765,0.5658419629063517,9,5,11
552,5,15577,5,17166,5,True,525,0,5809,0.4336252784610163,0.9125789874505614,541,7951,0.4022246152361763,0.917675618780672,8894,0.2728278683157807,0.9643925667233838,9,5,11
411,7,40407,7,93380,7,True,381,0,10884,0.29789997348562436,0.843793544305784,403,62443,0.41165583590307064,0.8199793707207893,27347,0.2631000383392309,0.934803805966406,9,5,11
37,2,119,2,53,2,True,37,0,79,0.28882272102611084,0.5593220338983051,37,13,0.07623007623007623,0.17094017094017094,40,0.26891297262059977,0.5593220338983051,9,5,11
60,5,1791,5,6056,5,True,60,0,846,0.1776290124041284,0.46404696524950284,60,4976,0.3356129080416334,0.7401307226133326,871,0.302067023905341,0.8893499531759615,9,5,11
253,6,33768,6,50238,6,True,253,0,15463,0.4251487554036608,0.9486791133073006,253,32352,0.4519087430716743,0.8934052590719987,16583,0.2589047010486269,0.9828213928371794,9,5,11
740,7,118853,7,125182,7,True,730,0,61256,0.42614737011286535,0.9425923313182809,730,74612,0.4223837267809567,0.9321286538931951,49464,0.27856520222950376,0.9656598413336481,9,5,11
65,4,1624,4,1803,4,True,65,0,940,0.2841052893502062,0.7007085643869377,65,1100,0.275663792367455,0.6218091009988901,662,0.2737542540149869,0.9014578174589335,9,5,11
85,4,1794,4,1031,4,True,85,9,1053,0.3219796563354846,0.7730061349693251,76,392,0.2127232523055211,0.4578363384188627,630,0.31710037244375205,0.834559966211643,9,5,11
53,4,331,4,580,4,True,53,0,71,0.16607292078990193,0.574009324009324,53,300,0.21083470575111984,0.8130065098977016,259,0.2674357151041089,0.7720992306484534,9,5,11
522,6,15912,6,36473,6,True,476,27,8417,0.36147759687459463,0.818767807638241,495,27904,0.3944236115594977,0.7831159306495051,7156,0.27089423935256896,0.9901257524840447,9,5,11
149,6,18030,6,13141,6,True,149,3,11047,0.3927225919560417,0.905127699667053,146,6653,0.39881919825624085,0.8891830186350735,6144,0.26613986046430566,0.961699998303089,9,5,11
190,6,10949,6,19887,6,True,182,4,4543,0.28252350735909376,0.865864220084169,186,13324,0.3946400896900465,0.8972952708746734,5885,0.25575241317878683,0.9394307417092921,9,5,11
81,5,6258,5,10679,5,True,81,0,2667,0.2126298052354203,0.5943583186830749,81,7195,0.393106629761434,0.7557969657239184,3332,0.2664777243816944,0.9365222058243634,9,5,11
106,5,3955,5,4950,5,True,96,8,2403,0.20554705000361298,0.5850567237517161,98,3554,0.3156363616369967,0.8774701959991917,1306,0.32084647197144506,0.9649726655487388,9,5,11
283,7,34950,7,154447,7,True,254,0,14497,0.3035851243167127,0.8165737551922163,282,135395,0.44259165331183736,0.941927647506627,18557,0.2975355587129614,0.9661967543755914,9,5,11
49,3,531,3,430,3,True,49,0,299,0.2860447952766012,0.6518867924528302,49,202,0.29015627229912944,0.8028846153846153,224,0.20926000100528402,0.8044377006641158,9,5,11
200,6,15249,6,14911,6,True,198,5,6438,0.32449594483168703,0.7325933181120714,193,6366,0.3814633000701635,0.7539194968807822,7985,0.22709150621323654,0.9508761646479084,9,5,11
75,4,1198,4,647,4,True,64,6,791,0.2880224561967983,0.6246133351396509,69,240,0.24987479066089918,0.6271441720358129,395,0.2529927449549662,0.8567988598948352,9,5,11
41,3,75,3,446,3,True,41,0,0,0.11766644693473963,0.27567567567567564,41,371,0.3013702384214853,0.7620786516853932,75,0.32777528089887636,0.8424840570907987,9,5,11
528,7,70447,7,91023,7,True,493,0,33373,0.3840620819478371,0.8816313527672238,513,56104,0.4440871522728434,0.9010636209183033,34150,0.24855080504580504,0.9538131270635662,9,5,11
515,8,199279,8,337411,8,True,504,10,78799,0.35729913412160036,0.8485276009819573,494,224215,0.3906439034940802,0.965101804925758,109765,0.30501381653536175,0.9595289183335678,9,5,11
181,8,156992,8,257834,8,True,181,6,71480,0.3315947985413325,0.8103533182015388,175,181335,0.3644742285812048,0.8399122903412501,74278,0.26434661444652024,0.9820962356582057,9,5,11
96,7,25877,7,199727,7,True,96,0,14780,0.136741342143231,0.34742659322599284,96,187246,0.3651648070356388,0.7405267848531436,10309,0.37928800876336194,0.9690164039187233,9,5,11
587,8,364712,8,364675,8,True,551,24,164071,0.40543613411809915,0.9254311771077092,527,179791,0.3999420706213749,0.8981956693060993,182843,0.2698824816496457,0.97664685979392,9,5,11
178,7,171395,7,297963,7,True,178,0,40842,0.394392944150104,0.7624045472522458,178,176566,0.41335442141064815,0.9090836745306733,119971,0.26433325959509757,0.9391628540044195,9,5,11
689,8,434660,8,706598,8,True,652,8,145136,0.43204551838730715,0.9040060747700803,644,433882,0.45585854067338505,0.9467851004574134,270079,0.22664284562515713,0.9061846127254677,9,5,11
1117,8,818638,8,995866,8,True,1116,6,294899,0.45208741887988896,0.9408474446792564,1110,513798,0.4501964301063577,0.9676071388524884,479765,0.21370433660701688,0.9479743451737846,9,5,11
